Locality,Longitude,Latitude,Unit,Plane Type,strike,dip,altitude (m)
5-13-19-16,104.237686,33.10756, Fault, Fault,338,88,1431.644848
5-13-19-15,104.233321,33.144823, P, Bedding,251,76,1394.898998
5-13-19-15,104.233264,33.144916, P, Bedding,241,83,1402.555004
5-13-19-15,104.233873,33.14875, Fault, Fault,230,66,1355.219909
5-13-19-15,104.233873,33.14875, Fault, Fault,35,81,1355.219909
5-13-19-15,104.233886,33.148746, Fault, Fault,196,75,1355.630889
5-13-19-15,104.233902,33.14877, Fault, Fault,163,83,1355.882742
5-13-19-15,104.233895,33.148884, Fault, Fault,187,88,1354.611401
5-13-19-15,104.233955,33.148857, Fault, Fault,10,86,1355.782055
5-13-19-15,104.233972,33.148858, Fault, Fault,15,88,1356.064526
5-13-19-15,104.234942,33.149838, Fault, Fault,76,69,1349.344311
5-13-19-15,104.234931,33.149879, Fault, Fault,67,67,1349.930614
5-13-19-15,104.235139,33.149945, Fault, Fault,272,88,1361.245434
5-13-19-15,104.235138,33.149902, Fault, Fault,272,85,1360.702465
5-13-19-15,104.235152,33.149915, Fault, Fault,269,88,1360.381542
5-13-19-15,104.235183,33.149925, Fault, Fault,78,83,1362.308178
5-13-19-15,104.235193,33.149933, Fault, Fault,262,89,1363.840649
5-13-19-15,104.246111,33.145211, P, Bedding,339,43,1360.72578
5-13-19-15,104.235721,33.150185, Fault, Fault,312,78,1365.420849
5-13-19-15,104.235672,33.150204, Fault, Fault,155,89,1358.994579
5-13-19-15,104.235685,33.150225, Fault, Fault,322,89,1359.576977
5-13-19-15,104.235671,33.15024, P, Bedding,329,89,1351.049755
5-13-19-14,104.242908,33.155805, P, Bedding,295,83,1364.417065
5-13-19-14,104.242802,33.155655, Fault, Fault,313,83,1366.63496
5-13-19-14,104.243164,33.155856, P, Bedding,112,89,1349.983105
5-13-19-13,104.248754,33.166705, P, Bedding,235,75,1304.994311
5-13-19-13,104.248922,33.166829, P, Bedding,287,70,1302.310281
5-13-19-13,104.249058,33.166913, P, Bedding,268,65,1301.786485
5-13-19-13,104.249671,33.167231, P, Bedding,310,88,1298.797251
5-13-19-13,104.249954,33.167089, P, Bedding,119,86,1299.580113
5-13-19-13,104.255642,33.167327, P, Bedding,331,74,1299.367735
5-13-19-13,104.251723,33.169189, P, Bedding,328,77,1288.098454
5-13-19-13,104.251747,33.169163, Fault, Fault,331,72,1290.540447
5-13-19-13,104.251753,33.169159, Fault, Fault,326,70,1290.403772
5-13-19-13,104.251768,33.16928, Fault, Fault,327,64,1294.244373
5-13-19-13,104.251775,33.169287, Fault, Fault,340,80,1293.904285
5-13-19-13,104.251769,33.169305, Fault, Fault,185,89,1293.592672
5-13-19-13,104.251769,33.169305, Fault, Fault,5,89,1293.592672
5-13-19-13,104.251851,33.169259, Fault, Fault,1,86,1293.685654
5-13-19-13,104.251726,33.169336, P, Bedding,346,89,1293.571176
5-13-19-12,104.247785,33.192858, P, Bedding,152,76,1331.025219
5-13-19-12,104.248179,33.193145, P, Bedding,151,76,1333.078686
5-13-19-12,104.248354,33.193035, P, Bedding,176,65,1340.920581
5-13-19-12,104.248341,33.193054, Fault, Fault,173,77,1343.384811
5-13-19-12,104.248334,33.193052, Fault, Fault,171,78,1343.448584
5-13-19-12,104.248279,33.193075, Fault, Fault,321,60,1343.550863
5-13-19-12,104.248203,33.193057, Fault, Fault,316,72,1344.276196
5-13-19-12,104.2483,33.193288, Fault, Fault,354,88,1325.478466
5-13-19-12,104.248307,33.19334, Fault, Fault,345,82,1331.0583
5-13-19-12,104.248346,33.193343, Fault, Fault,337,82,1328.576122
5-13-19-12,104.248328,33.193379, Fault, Fault,339,83,1326.886303
5-13-19-11,104.248522,33.200286, Fault, Fault,328,54,1345.034904
5-13-19-11,104.248385,33.200058, Fault, Fault,152,66,1349.956047
5-13-19-11,104.248603,33.200022, Fault, Fault,162,82,1362.928337
5-13-19-11,104.248658,33.200248, Fault, Fault,140,87,1341.348259
5-13-19-11,104.248581,33.200339, Fault, Fault,311,67,1335.817009
5-13-19-11,104.248727,33.20029, Fault, Fault,160,88,1334.03051
5-13-19-11,104.248722,33.200507, Fault, Fault,197,63,1337.028557
5-13-19-11,104.24865,33.200518, Fault, Fault,203,69,1342.734489
5-13-19-11,104.248818,33.200592, P, Bedding,165,89,1339.618401
5-13-19-11,104.248876,33.200579, P, Bedding,344,81,1333.629631
5-13-19-11,104.248202,33.202781, Fault, Fault,16,76,1345.069328
5-13-19-11,104.248231,33.202706, P, Bedding,175,28,1342.412102
5-13-19-11,104.248118,33.202787, Fault, Fault,192,79,1344.464714
5-13-19-11,104.248115,33.202777, Fault, Fault,167,66,1357.953239
5-13-19-11,104.248132,33.202812, Fault, Fault,161,77,1361.71801
5-13-19-11,104.248049,33.202914, Fault, Fault,297,88,1341.990227
5-13-19-11,104.248064,33.202888, Fault, Fault,308,60,1345.104485
5-13-19-11,104.248059,33.202869, Fault, Fault,343,58,1345.834221
5-13-19-11,104.248054,33.202868, Fault, Fault,336,60,1341.259026
5-13-19-11,104.248003,33.202885, Fault, Fault,146,76,1344.664177
5-13-19-11,104.247992,33.202872, Fault, Fault,167,70,1338.71801
5-13-19-11,104.24797,33.202881, Fault, Fault,193,67,1338.162712
5-13-19-11,104.247909,33.202928, Fault, Fault,301,84,1343.631828
5-13-19-11,104.247892,33.202902, Fault, Fault,299,84,1369.949211
5-13-19-11,104.2478,33.203353, Fault, Fault,16,60,1359.47216
5-13-19-11,104.247712,33.203254, Fault, Fault,30,48,1352.203728
5-13-19-11,104.247698,33.203188, Fault, Fault,307,59,1342.738274
5-13-19-11,104.247832,33.203278, Fault, Fault,310,57,1357.486687
5-13-19-11,104.247902,33.203043, Fault, Fault,297,86,1351.37011
5-13-19-11,104.247896,33.203029, Fault, Fault,299,82,1349.143913
5-13-19-11,104.247877,33.202979, Fault, Fault,303,87,1324.298576
5-13-19-11,104.252534,33.201749, P, Bedding,168,77,1359.75341
5-13-19-11,104.253342,33.207101, P, Bedding,210,61,1363.846306
5-13-19-11,104.25336,33.217379, P, Bedding,206,57,1365.711662
5-13-19-10,104.255732,33.22638, P, Bedding,314,52,1396.057976
5-13-19-10,104.256316,33.224914, P, Bedding,331,52,1397.626335
5-13-19-10,104.245903,33.238656, P, Bedding,188,48,1398.801506
5-13-19-10,104.245907,33.23864, P, Bedding,184,38,1398.689323
5-13-19-10,104.245881,33.23868, P, Bedding,207,27,1399.796257
5-13-19-10,104.245856,33.238641, P, Bedding,225,20,1402.871086
5-13-19-9,104.210947,33.288311, P, Foliation,78,18,1448.329826
5-13-19-9,104.210895,33.288327, P, Foliation,65,21,1442.968132
5-13-19-9,104.210715,33.288344, P, Foliation,113,26,1457.963127
5-13-19-9,104.210696,33.288329, P, Foliation,109,11,1459.682976
5-13-19-9,104.210946,33.288203, Fault, Fault,86,88,1459.242546
5-13-19-9,104.211054,33.28817, Fault, Fault,85,82,1450.769402
5-13-19-9,104.211623,33.287862, Fault, Fault,84,85,1593.162346
5-13-19-8,104.165191,33.284849, P, Bedding,92,34,1486.815517
5-13-19-8,104.164805,33.285082, P, Bedding,84,30,1489.548916
5-13-19-8,104.157259,33.309073, P, Bedding,146,17,1503.779873
5-13-19-8,104.157152,33.309422, P, Bedding,127,16,1501.629848
5-13-19-8,104.156333,33.310009, P, Bedding,344,45,1522.349575
5-13-19-8,104.119245,33.328955, P, Bedding,157,35,1545.085293
5-13-19-8,104.118402,33.329219, P, Bedding,175,35,1546.658901
5-13-19-8,104.108682,33.33205, P, Bedding,158,28,1566.717739
5-13-19-8,104.10427,33.332295, P, Bedding,125,41,1561.099209
5-13-19-7,104.077791,33.347499, P, Bedding,114,48,1593.930752
5-13-19-7,104.063109,33.352828, P, Bedding,116,33,1609.978848
5-13-19-7,104.050847,33.344209, P, Bedding,154,38,1625.461269
5-13-19-7,104.050397,33.34426, P, Bedding,157,34,1633.879726
5-13-19-7,104.050363,33.344266, P, Bedding,164,37,1631.894863
5-13-19-7,104.044488,33.343167, P, Bedding,164,37,1652.93832
5-13-19-7,104.034928,33.340168, P, Bedding,119,50,1692.376308
5-13-19-7,104.03465,33.340219, Fault, Fault,140,38,1706.680752
5-13-19-7,104.03465,33.340219, Fault, Fault,135,41,1706.680752
5-13-19-7,104.034705,33.340215, Fault, Fault,144,40,1704.505215
5-13-19-7,104.034715,33.340138, P, Bedding,138,42,1695.189053
5-13-19-7,104.03047,33.339199, P, Bedding,135,49,1721.98402
5-13-19-7,104.030461,33.33919, P, Bedding,126,50,1721.727139
5-13-19-6,104.019509,33.333264, P, Bedding,142,54,1744.926113
5-13-19-6,104.0136,33.3295, Fault, Fault,73,75,1780.595547
5-13-19-6,104.013374,33.329439, P, Bedding,122,68,1783.773525
5-13-19-6,104.01364,33.329216, Fault, Fault,75,78,1788.695156
5-13-19-6,104.01366,33.329218, Fault, Fault,84,82,1792.663662
5-13-19-6,104.013628,33.329174, Fault, Fault,286,85,1789.760098
5-13-19-6,104.01393,33.329153, Fault, Fault,111,81,1785.860195
5-13-19-6,104.013731,33.329177, Fault, Fault,299,89,1794.928066
5-13-19-6,104.013798,33.329082, Fault, Fault,119,87,1791.883877
5-13-19-6,104.013754,33.329093, Fault, Fault,120,89,1790.234219
5-13-19-6,104.014037,33.328953, Fault, Fault,85,89,1798.388126
5-13-19-6,104.013982,33.328945, Fault, Fault,123,71,1795.857365
5-13-19-6,104.013855,33.32902, Fault, Fault,118,70,1795.590275
5-13-19-6,104.013893,33.329008, Fault, Fault,121,70,1794.088078
5-13-19-6,104.013724,33.32912, Fault, Fault,84,78,1790.737736
5-13-19-6,104.013842,33.329004, Fault, Fault,83,83,1789.645451
5-13-19-6,104.013559,33.329148, Fault, Fault,68,79,1789.26923
5-13-19-6,104.01351,33.329202, Fault, Fault,71,84,1788.77216
5-13-19-6,104.013634,33.329128, Fault, Fault,118,72,1786.016056
5-13-19-6,104.013626,33.329122, Fault, Fault,120,74,1786.436954
5-13-19-6,104.013407,33.329268, Fault, Fault,73,81,1777.953556
5-13-19-6,104.013696,33.329151, Fault, Fault,79,80,1776.034611
5-13-19-6,104.013527,33.329323, Fault, Fault,86,83,1767.208439
5-13-19-6,104.013498,33.329304, Fault, Fault,83,81,1778.786564
5-13-19-6,104.012724,33.328923, P, Cleavage,122,47,1783.163737
5-13-19-6,104.012642,33.328962, P, Bedding,155,43,1782.842871
5-13-19-6,104.012667,33.32895, P, Bedding,106,61,1782.764786
5-13-19-6,104.012539,33.329019, P, Bedding,106,68,1776.22089
5-13-19-6,104.012426,33.328931, P, Bedding,124,58,1778.24506
5-13-19-5,103.966495,33.317634, P, Bedding,327,89,1843.687443
5-13-19-5,103.966315,33.318056, P, Bedding,327,89,1830.444767
5-13-19-5,103.966589,33.317547, P, Bedding,336,85,1854.402222
5-13-19-5,103.966245,33.317568, P, Bedding,152,82,1856.427433
5-13-19-5,103.962599,33.315079, P, Bedding,325,85,1845.050724
5-13-19-5,103.962549,33.315095, P, Bedding,326,84,1843.907413
5-13-19-5,103.958915,33.312038, P, Cleavage,156,85,1849.938175
5-13-19-5,103.958707,33.311605, P, Bedding,322,72,1849.938175
5-13-19-5,103.958993,33.312094, P, Bedding,315,67,1849.938175
5-13-19-5,103.958957,33.312075, P, Bedding,332,73,1849.924503
5-13-19-5,103.959414,33.311984, P, Cleavage,145,79,1856.119873
5-13-19-5,103.959086,33.311868, P, Bedding,153,52,1856.515079
5-13-19-5,103.959683,33.312116, P, Bedding,344,89,1855.342228
5-13-19-5,103.959699,33.312676, P, Bedding,152,85,1852.644962
5-13-19-4,103.954446,33.310179, C, Bedding,1,80,1854.758244
5-13-19-4,103.953452,33.31122, Fault, Fault,72,73,1866.035099
5-13-19-4,103.953452,33.31122, Fault, Fault,85,64,1866.035099
5-13-19-4,103.953492,33.311218, Fault, Fault,78,69,1865.815372
5-13-19-4,103.953513,33.311205, Fault, Fault,77,67,1865.702091
5-13-19-4,103.953291,33.311304, C, Bedding,310,75,1867.958439
5-13-19-4,103.953249,33.311305, C, Bedding,339,48,1861.81049
5-13-19-4,103.953231,33.311237, C, Bedding,342,60,1868.520451
5-12-19-14,103.924602,33.292122, C, Bedding,137,77,1971.830341
5-13-19-3,103.91793,33.289041, P, Bedding,133,80,1974.923847
5-13-19-3,103.920364,33.287605, P, Bedding,131,86,1974.923847
5-13-19-3,103.93417,33.281718, P, Bedding,32,70,1979.912203
5-13-19-3,103.93411,33.281738, P, Bedding,31,73,1977.739692
5-13-19-2,103.943112,33.312284, Tr, Bedding,346,43,1869.347554
5-13-19-2,103.943088,33.312288, Tr, Bedding,347,44,1869.428837
5-13-19-2,103.944223,33.309308, Tr, Bedding,331,68,1871.190372
5-13-19-1,103.937897,33.310472, Tr, Bedding,151,83,1887.800236
5-13-19-1,103.937824,33.310587, Tr, Bedding,319,78,1887.289005
5-13-19-1,103.937731,33.31079, Tr, Bedding,330,83,1886.965275
5-13-19-1,103.937799,33.310642, Tr, Bedding,154,83,1889.119572
5-13-19-1,103.937743,33.310309, Tr, Bedding,325,75,1889.430607
5-13-19-1,103.937064,33.307472, Tr, Bedding,149,86,1890.057072
5-13-19-1,103.937064,33.307472, Tr, Bedding,149,88,1890.874454
5-13-19-1,103.935239,33.305061, Tr, Bedding,271,50,1899.098087
5-13-19-1,103.935141,33.305184, Fault, Fault,352,74,1894.718693
5-13-19-1,103.935168,33.305213, Fault, Fault,311,61,1899.322208
5-13-19-1,103.935205,33.305259, Tr, Bedding,303,53,1899.672794
5-13-19-1,103.935182,33.305244, Tr, Bedding,260,63,1900.774357
5-13-19-1,103.935131,33.305011, Fault, Fault,353,50,1895.750187
5-13-19-1,103.935107,33.305023, Fault, Fault,344,44,1901.140812
5-13-19-1,103.935126,33.305029, Fault, Fault,327,57,1890.094669
5-13-19-1,103.935138,33.305039, Fault, Fault,332,59,1888.295353
5-13-19-1,103.935193,33.305, Fault, Fault,49,63,1889.94672
5-13-19-1,103.935211,33.305008, Fault, Fault,36,64,1889.428654
5-12-19-14,103.933879,33.301882, Tr, Bedding,336,50,1910.107609
5-12-19-14,103.933894,33.301786, Tr, Bedding,336,44,1910.323185
5-12-19-14,103.937576,33.295109, Tr, Bedding,23,63,1930.822285
5-12-19-14,103.937571,33.295082, Tr, Bedding,10,49,1934.460957
5-12-19-14,103.937663,33.295074, Fault, Fault,64,61,1934.495869
5-12-19-14,103.937696,33.295116, Fault, Fault,52,60,1935.045673
5-12-19-14,103.937419,33.294739, Fault, Fault,280,77,1932.164969
5-12-19-14,103.937445,33.294754, Fault, Fault,292,80,1931.977594
5-12-19-14,103.937526,33.294784, Fault, Fault,21,66,1937.758808
5-13-19-1,103.935321,33.305168, Tr, Bedding,275,64,1899.580509
5-13-19-1,103.935291,33.305079, Fault, Fault,320,56,1902.389591
5-13-19-1,103.935168,33.305062, Fault, Fault,335,52,1898.820744
5-13-19-1,103.935252,33.304995, Fault, Fault,334,40,1900.374454
5-12-19-14,103.937565,33.294829, Tr, Bedding,271,59,1939.624531
5-12-19-14,103.937536,33.294847, Tr, Bedding,270,44,1944.991962
5-12-19-14,103.936854,33.293328, Fault, Fault,280,83,1953.771503
5-12-19-14,103.936829,33.293338, Fault, Fault,278,81,1952.783466
5-12-19-14,103.936838,33.293294, Tr, Bedding,282,79,1954.010273
5-12-19-14,103.936892,33.293256, Tr, Bedding,276,76,1958.510029
5-13-19-3,103.92699,33.280051, Tr, Bedding,335,88,1989.078632
5-13-19-3,103.927028,33.280068, Tr, Bedding,153,89,1987.589619
5-12-19-13,103.911453,33.269705, Tr, Bedding,111,64,2002.490009
5-12-19-13,103.897536,33.279529, Tr, Bedding,127,70,2031.716152
5-12-19-13,103.897515,33.279526, Tr, Bedding,127,71,2028.897793
5-12-19-13,103.897503,33.279529, Tr, Bedding,127,69,2027.920597
5-12-19-12,103.824998,33.309444, Fault, Fault,312,89,2189.150089
5-12-19-12,103.824705,33.309241, Fault, Fault,222,63,2185.89423
5-12-19-12,103.824683,33.309239, Fault, Fault,232,70,2184.468693
5-12-19-12,103.824628,33.309347, Tr, Bedding,59,56,2181.05463
5-12-19-12,103.824776,33.309358, Fault, Fault,67,86,2190.634953
5-12-19-12,103.824777,33.309365, Fault, Fault,63,85,2188.968204
5-12-19-12,103.82477,33.309363, Fault, Fault,64,78,2184.52631
5-12-19-12,103.82479,33.309373, Fault, Fault,60,85,2184.671574
5-12-19-12,103.824802,33.309377, Fault, Fault,68,71,2188.122501
5-12-19-12,103.824888,33.309482, Fault, Fault,121,86,2186.823673
5-12-19-12,103.824888,33.309482, Fault, Fault,126,79,2186.823673
5-12-19-12,103.824888,33.309482, Fault, Fault,124,85,2186.823673
5-12-19-12,103.824875,33.309505, Fault, Fault,308,89,2168.857121
5-12-19-12,103.824886,33.309486, Tr, Bedding,186,70,2185.997746
5-12-19-12,103.823019,33.308857, Tr, Bedding,178,56,2188.941349
5-12-19-12,103.823019,33.308857, Tr, Bedding,331,58,2188.941349
5-12-19-11,103.812401,33.304696, Fault, Fault,88,31,2309.040714
5-12-19-11,103.812317,33.3047, Fault, Fault,139,69,2292.708439
5-12-19-11,103.812317,33.3047, Fault, Fault,127,55,2292.708439
5-12-19-11,103.812318,33.304698, Fault, Fault,151,66,2294.128117
5-12-19-11,103.812328,33.304693, Fault, Fault,153,25,2294.888859
5-12-19-11,103.812276,33.304674, Fault, Fault,152,25,2287.354435
5-12-19-11,103.812357,33.304554, Tr, Bedding,244,56,2284.85297
5-12-19-11,103.812296,33.304679, Tr, Bedding,267,44,2284.167179
5-12-19-11,103.811028,33.306274, Tr, Bedding,127,22,2276.744816
5-12-19-11,103.810956,33.306363, Tr, Bedding,137,33,2278.668156
5-12-19-11,103.811091,33.306276, Tr, Bedding,120,31,2274.988468
5-12-19-11,103.810171,33.307065, Fault, Fault,305,87,2265.698673
5-12-19-11,103.810105,33.307052, Fault, Fault,299,85,2265.157169
5-12-19-11,103.810109,33.307047, Fault, Fault,296,88,2269.345646
5-12-19-11,103.81009,33.307024, Tr, Bedding,177,60,2255.333683
5-12-19-11,103.810465,33.30702, Fault, Fault,249,53,2265.525122
5-12-19-11,103.810446,33.30702, Fault, Fault,253,64,2251.871232
5-12-19-11,103.810447,33.307013, Fault, Fault,258,64,2251.881594
5-12-19-11,103.810528,33.306964, Tr, Bedding,222,76,2252.953064
5-12-19-10,103.813685,33.308306, Tr, Bedding,31,68,2191.246281
5-12-19-10,103.813587,33.308412, Tr, Bedding,190,89,2207.654932
5-12-19-10,103.813596,33.308416, Tr, Bedding,191,73,2207.404585
5-12-19-10,103.813527,33.308534, Tr, Bedding,34,86,2209.793888
5-12-19-11,103.793444,33.300365, C, Bedding,199,62,2291.843529
5-12-19-9,103.780371,33.26987, C, Bedding,337,54,2533.712425
5-12-19-9,103.759463,33.254759, Fault, Fault,328,38,2664.530721
5-12-19-9,103.759449,33.25476, Tr, Bedding,292,45,2663.9324
5-12-19-9,103.759435,33.254699, Fault, Fault,24,66,2663.015892
5-12-19-9,103.759421,33.25476, Fault, Fault,40,59,2658.248558
5-12-19-9,103.759421,33.25476, Fault, Fault,43,61,2658.248558
5-12-19-9,103.759447,33.254777, Fault, Fault,41,58,2661.688988
5-12-19-9,103.759433,33.25475, Fault, Fault,50,79,2661.831565
5-12-19-9,103.759432,33.254747, Fault, Fault,55,75,2661.715383
5-12-19-9,103.759408,33.254733, Fault, Fault,49,76,2667.176048
5-12-19-9,103.759405,33.254732, Fault, Fault,323,34,2667.425072
5-12-19-9,103.759409,33.254742, Tr, Bedding,295,43,2666.465355
5-12-19-9,103.759056,33.255958, Fault, Fault,335,76,2665.421654
5-12-19-9,103.759018,33.256016, Tr, Bedding,84,68,2661.767086
5-12-19-9,103.758988,33.256056, Fault, Fault,303,69,2662.078436
5-12-19-9,103.758964,33.256047, Fault, Fault,325,46,2665.986829
5-12-19-9,103.758964,33.256047, Fault, Fault,288,81,2665.986829
5-12-19-9,103.758964,33.256047, Fault, Fault,301,71,2665.986829
5-12-19-9,103.758857,33.255991, Fault, Fault,330,51,2655.809837
5-12-19-9,103.759061,33.256115, C, Bedding,343,33,2666.464134
5-12-19-9,103.759012,33.256081, C, Bedding,339,50,2662.566185
5-12-19-8,103.73965,33.189526, C, Bedding,307,58,2806.854351
5-12-19-8,103.726635,33.173064, Tr, Bedding,86,28,2908.639996
5-12-19-8,103.726675,33.173082, Tr, Bedding,55,46,2907.235943
5-12-19-8,103.726718,33.173069, Tr, Bedding,101,17,2909.895123
5-12-19-8,103.726678,33.173004, Tr, Bedding,61,33,2904.203847
5-12-19-7,103.717695,33.157644, Tr, Bedding,9,63,2915.284283
5-12-19-7,103.717695,33.157644, Tr, Bedding,359,59,2915.649517
5-12-19-7,103.723913,33.162538, Tr, Bedding,173,67,2920.849957
5-12-19-7,103.724008,33.162433, Tr, Bedding,182,82,2920.426617
5-12-19-6,103.725775,33.146586, Tr, Overturned bedding,47,74,3004.171246
5-12-19-6,103.734973,33.153783, Tr, Overturned bedding,45,67,3031.080181
5-12-19-6,103.726077,33.14365, Tr, Overturned bedding,46,79,3017.338238
5-12-19-6,103.726019,33.1436, Tr, Overturned bedding,56,83,3023.859234
5-12-19-5,103.72853,33.142374, P, Overturned bedding,63,86,3027.856304
5-12-19-5,103.728448,33.141925, P, Overturned bedding,50,78,3027.249859
5-12-19-5,103.728447,33.141949, P, Overturned bedding,48,83,3027.367535
5-12-19-4,103.725892,33.135221, Fault, Fault,22,53,3038.27354
5-12-19-4,103.725892,33.135221, P, Bedding,201,41,3038.27354
5-12-19-4,103.725852,33.135232, Fault, Fault,23,54,3035.463726
5-12-19-4,103.725909,33.135294, P, Bedding,203,54,3033.090679
5-12-19-4,103.725963,33.13523, P, Bedding,198,38,3025.545435
5-12-19-3,103.7191,33.128522, P, Bedding,262,64,3030.094585
5-12-19-3,103.719034,33.12844, P, Bedding,265,63,3029.153423
5-12-19-3,103.719087,33.128346, Fault, Fault,121,67,3036.493755
5-12-19-3,103.719031,33.128329, Fault, Fault,109,69,3034.533062
5-12-19-3,103.718975,33.128329, Fault, Fault,267,68,3036.844585
